id,title,tag,vote_count,rating,crew,director,sbert_text
2019.0,Hard Target (1993),"johnwoo johnwoo johnwoo action adventure crime thriller action adventure crime thriller action adventure crime thriller action adventure crime thriller neworleans mercenary huntinghumanbeings money drifter union sailor humanprey neworleans mercenary huntinghumanbeings money drifter union sailor humanprey neworleans mercenary huntinghumanbeings money drifter union sailor humanprey neworleans mercenary huntinghumanbeings money drifter union sailor humanprey jean-claudevandamme arnoldvosloo lancehenriksen jean-claudevandamme arnoldvosloo lancehenriksen woman's father go missing, enlist local aid search. pair soon discover father die hand wealthy sportsman hunt homeless men form recreation.",237.0,6.127378923976375,johnwoo,John Woo,"A Action, Adventure, Crime, Thriller film. Starring Jean-Claude Van Damme, Arnold Vosloo, Lance Henriksen. Directed by John Woo. Themes include new orleans, mercenary, hunting human beings, money, drifter, union, sailor, human prey. Overview: When a woman's father goes missing, she enlist a local to aid in her search.  The pair soon discover that her father has died at the hands of a wealthy sportsman who hunts homeless men as a form of recreation."
31642.0,Heaven & Earth (1993),"oliverstone oliverstone oliverstone history war action drama history war action drama history war action drama history war action drama vietnam vietnamwar biography dog immigrantexperience vietnam vietnamwar biography dog immigrantexperience vietnam vietnamwar biography dog immigrantexperience vietnam vietnamwar biography dog immigrantexperience tommyleejones robertjohnburke timothycarhart tommyleejones robertjohnburke timothycarhart le ly live small vietnamese village whose serenity shatter war break out. catch viet cong south vietnamese army, village destroyed. brutalize raped, le ly resolve flee. leaf city, survive desperate situations, survive nonetheless. eventually meet u.s. marine name steve butler treat kindly tell would like married -- maybe her.",51.0,6.367290451736443,oliverstone,Oliver Stone,"A History, War, Action, Drama film. Starring Tommy Lee Jones, Robert John Burke, Timothy Carhart. Directed by Oliver Stone. Themes include vietnam, vietnam war, biography, dog, immigrant experience. Overview: Le Ly lives in a small Vietnamese village whose serenity is shattered when war breaks out. Caught between the Viet Cong and the South Vietnamese army, the village is all but destroyed. After being both brutalized and raped, Le Ly resolves to flee. She leaves for the city, surviving desperate situations, but surviving nonetheless. Eventually she meets a U.S. Marine named Steve Butler who treats her kindly and tells her he would like to be married -- maybe to her."
9255.0,Hot Shots! Part Deux (1993),"jimabrahams jimabrahams jimabrahams action comedy war action comedy war action comedy war action comedy war swordplay secretagent liberationofhostage saddamhussein parody iraqwar swordplay secretagent liberationofhostage saddamhussein parody iraqwar swordplay secretagent liberationofhostage saddamhussein parody iraqwar swordplay secretagent liberationofhostage saddamhussein parody iraqwar charliesheen lloydbridges valeriagolino charliesheen lloydbridges valeriagolino topper harley find work odd-job-man monastery. cia want lead rescue mission iraq, rescue last rescue team, go rescue last rescue team who... go rescue hostage leave behind desert storm.",463.0,6.208087904220519,jimabrahams,Jim Abrahams,"A Action, Comedy, War film. Starring Charlie Sheen, Lloyd Bridges, Valeria Golino. Directed by Jim Abrahams. Themes include swordplay, secret agent, liberation of hostage, saddam hussein, parody, iraq war. Overview: Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team who... who went in to rescue hostages left behind after Desert Storm."
10612.0,The Englishman Who Went Up a Hill But Came Down a Mountain (1995),"christophermonger christophermonger christophermonger drama comedy romance drama comedy romance drama comedy romance drama comedy romance wale worldwari village cartographer wale worldwari village cartographer wale worldwari village cartographer wale worldwari village cartographer hughgrant tarafitzgerald colmmeaney hughgrant tarafitzgerald colmmeaney english cartographer arrive wale tell resident welsh village ffynnon garw ""mountain"" hill, offend community set remedy situation. film base story heard christopher monger grandfather real village taff's well, old county glamorgan, neighbour garth hill. however, due 20th century urbanisation area, film rural llanrhaeadr-ym-mochnant llansilin area powys.",83.0,6.1634161401504075,christophermonger,Christopher Monger,"A Drama, Comedy, Romance film. Starring Hugh Grant, Tara Fitzgerald, Colm Meaney. Directed by Christopher Monger. Themes include wales, world war i, village, cartographer. Overview: When an English cartographer arrives in Wales to tell the residents of the Welsh village of Ffynnon Garw  that their ""mountain"" is only a hill, the offended community sets out to remedy the situation.  The film is based on a story heard by Christopher Monger from his grandfather about the real village of Taff's Well,  in the old county of Glamorgan, and its neighbouring Garth Hill. However, due to 20th century urbanisation of the area, it was filmed in the more rural Llanrhaeadr-ym-Mochnant and Llansilin areas in Powys."
2259.0,The House of the Spirits (1993),"billeaugust billeaugust billeaugust romance drama romance drama romance drama romance drama centralandsouthamerica farmworker farm coupd'etat santiago paranormalphenomena domesticviolence estate familyestate centralandsouthamerica farmworker farm coupd'etat santiago paranormalphenomena domesticviolence estate familyestate centralandsouthamerica farmworker farm coupd'etat santiago paranormalphenomena domesticviolence estate familyestate centralandsouthamerica farmworker farm coupd'etat santiago paranormalphenomena domesticviolence estate familyestate merylstreep glennclose jeremyirons merylstreep glennclose jeremyirons rancher, clairvoyant wife family face turbulent year south america.",135.0,6.623193422470992,billeaugust,Bille August,"A Romance, Drama film. Starring Meryl Streep, Glenn Close, Jeremy Irons. Directed by Bille August. Themes include central and south america, farm worker, farm, coup d'etat, santiago, paranormal phenomena, domestic violence, estate, family estate. Overview: A rancher, his clairvoyant wife and their family face turbulent years in South America."
11934.0,The Hudsucker Proxy (1994),joelcoen joelcoen joelcoen comedy drama comedy drama comedy drama comedy drama suicide newyork corruption journalist inventor undercover toy plan bos investigation company industry party money board stock suicide newyork corruption journalist inventor undercover toy plan bos investigation company industry party money board stock suicide newyork corruption journalist inventor undercover toy plan bos investigation company industry party money board stock suicide newyork corruption journalist inventor undercover toy plan bos investigation company industry party money board stock timrobbins jenniferjasonleigh paulnewman timrobbins jenniferjasonleigh paulnewman naive business graduate instal president manufacture company part stock scam.,280.0,7.015349326106999,joelcoen,Joel Coen,"A Comedy, Drama film. Starring Tim Robbins, Jennifer Jason Leigh, Paul Newman. Directed by Joel Coen. Themes include suicide, new york, corruption, journalist, inventor, undercover, toy, plan, boss, investigation. Overview: A naive business graduate is installed as president of a manufacturing company as part of a stock scam."
12475.0,In the Army Now (1994),"danielpetrie,jr. danielpetrie,jr. danielpetrie,jr. comedy comedy comedy comedy education u.s.army friendship war unemployment education u.s.army friendship war unemployment education u.s.army friendship war unemployment education u.s.army friendship war unemployment paulyshore andydick loripetty paulyshore andydick loripetty bone conway jack kaufman really know enlisted u.s. army; want get job make money. new recruit hapless, run risk get kick military career even begin. soon, though, send middle east fight country -- manage wacky ways.",54.0,5.325223731790883,"danielpetrie,jr.","Daniel Petrie, Jr.","A Comedy film. Starring Pauly Shore, Andy Dick, Lori Petty. Directed by Daniel Petrie, Jr.. Themes include education, u.s. army, friendship, war, unemployment. Overview: Bones Conway and Jack Kaufman didn't really know what they were in for when they enlisted in the U.S. Army; they just wanted to get a job and make some money. But these new recruits are so hapless, they run the risk of getting kicked out before their military careers even begin. Soon, though, they're sent to the Middle East to fight for their country -- which they manage to do in their own wacky ways."
9386.0,In the Line of Fire (1993),"wolfgangpetersen wolfgangpetersen wolfgangpetersen action drama thriller crime mystery action drama thriller crime mystery action drama thriller crime mystery action drama thriller crime mystery cia assassin run whitehouse usapresident bodyguard stalk election apartment secretservice secretserviceagent cia assassin run whitehouse usapresident bodyguard stalk election apartment secretservice secretserviceagent cia assassin run whitehouse usapresident bodyguard stalk election apartment secretservice secretserviceagent cia assassin run whitehouse usapresident bodyguard stalk election apartment secretservice secretserviceagent clinteastwood renerusso johnmalkovich clinteastwood renerusso johnmalkovich veteran secret service agent frank horrigan man haunt failure save president kennedy serving protection detail dallas. thirty year later, man call ""booth"" threaten life current president, force horrigan come back protection detail confront ghost past.",392.0,6.761548564313609,wolfgangpetersen,Wolfgang Petersen,"A Action, Drama, Thriller, Crime, Mystery film. Starring Clint Eastwood, Rene Russo, John Malkovich. Directed by Wolfgang Petersen. Themes include cia, assassin, running, white house, usa president, bodyguard, stalking, election, apartment, secret service. Overview: Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past."
7984.0,In the Name of the Father (1993),"jimsheridan jimsheridan jimsheridan drama drama drama drama bomb prison fathersonrelationship basedonnovel 1970s biography faith irish trial rebellion torture terrorism courtroom bomb prison fathersonrelationship basedonnovel 1970s biography faith irish trial rebellion torture terrorism courtroom bomb prison fathersonrelationship basedonnovel 1970s biography faith irish trial rebellion torture terrorism courtroom bomb prison fathersonrelationship basedonnovel 1970s biography faith irish trial rebellion torture terrorism courtroom danielday-lewis petepostlethwaite emmathompson danielday-lewis petepostlethwaite emmathompson small time thief belfast, gerry conlon, falsely implicate ira bomb pub kill several people london. four friend coerced british police confess guilt. gerry's father relatives london also implicate crime. spend fifteen year prison father try prove innocence.",363.0,7.490225915359187,jimsheridan,Jim Sheridan,"A Drama film. Starring Daniel Day-Lewis, Pete Postlethwaite, Emma Thompson. Directed by Jim Sheridan. Themes include bomb, prison, father son relationship, based on novel, 1970s, biography, faith, irish, trial, rebellion. Overview: A small time thief from Belfast, Gerry Conlon, is falsely implicated in the IRA bombing of a pub that kills several people while he is in London. He and his four friends are coerced by British police into confessing their guilt. Gerry's father and other relatives in London are also implicated in the crime. He spends fifteen years in prison with his father trying to prove his innocence."
15765.0,What's Love Got to Do with It (1993),briangibson briangibson briangibson drama music drama music drama music drama music priceoffame tinaturner blackwoman cameoappearancebyreallifesubject africanamericanmusic blackfamily priceoffame tinaturner blackwoman cameoappearancebyreallifesubject africanamericanmusic blackfamily priceoffame tinaturner blackwoman cameoappearancebyreallifesubject africanamericanmusic blackfamily priceoffame tinaturner blackwoman cameoappearancebyreallifesubject africanamericanmusic blackfamily angelabassett laurencefishburne vanessabellcalloway angelabassett laurencefishburne vanessabellcalloway film singer tina turner rise stardom abusive husband ike turner gain courage break free.,75.0,6.7185292513541075,briangibson,Brian Gibson,"A Drama, Music film. Starring Angela Bassett, Laurence Fishburne, Vanessa Bell Calloway. Directed by Brian Gibson. Themes include price of fame, tina turner, black woman, cameo appearance by real life subject, african american music, black family. Overview: A film about the singer Tina Turner and how she rose to stardom with her abusive husband Ike Turner and how she gained the courage to break free."
6.0,Judgment Night (1993),"stephenhopkins stephenhopkins stephenhopkins action thriller crime action thriller crime action thriller crime action thriller crime chicago drugdealer boxingmatch escape onenight chicago drugdealer boxingmatch escape onenight chicago drugdealer boxingmatch escape onenight chicago drugdealer boxingmatch escape onenight emilioestevez cubagoodingjr. denisleary emilioestevez cubagoodingjr. denisleary race box match, frank, mike, john rey get bargain for. wrong turn land directly path fallon, vicious, wise-cracking drug lord. accidentally witness fallon murder disloyal henchman, four become unwilling prey savage game cat &amp; mouse mercilessly stalk urban jungle taut suspense drama",79.0,6.3753954725451125,stephenhopkins,Stephen Hopkins,"A Action, Thriller, Crime film. Starring Emilio Estevez, Cuba Gooding Jr., Denis Leary. Directed by Stephen Hopkins. Themes include chicago, drug dealer, boxing match, escape, one night. Overview: While racing to a boxing match, Frank, Mike, John and Rey get more than they bargained for. A wrong turn lands them directly in the path of Fallon, a vicious, wise-cracking drug lord. After accidentally witnessing Fallon murder a disloyal henchman, the four become his unwilling prey in a savage game of cat &amp; mouse as they are mercilessly stalked through the urban jungle in this taut suspense drama"
329.0,Jurassic Park (1993),"stevenspielberg stevenspielberg stevenspielberg adventure sciencefiction adventure sciencefiction adventure sciencefiction adventure sciencefiction exoticisland dna paleontology tyrannosaurusrex triceratops brontosaurus electricfence island dinosaur amusementpark themepark jurassicpark exoticisland dna paleontology tyrannosaurusrex triceratops brontosaurus electricfence island dinosaur amusementpark themepark jurassicpark exoticisland dna paleontology tyrannosaurusrex triceratops brontosaurus electricfence island dinosaur amusementpark themepark jurassicpark exoticisland dna paleontology tyrannosaurusrex triceratops brontosaurus electricfence island dinosaur amusementpark themepark jurassicpark samneill lauradern jeffgoldblum samneill lauradern jeffgoldblum wealthy entrepreneur secretly create theme park feature living dinosaur draw prehistoric dna. open day, invite team expert two eager grandchild experience park help calm anxious investors. however, park anything amusing security system go off-line dinosaur escape.",4956.0,7.59126647062076,stevenspielberg,Steven Spielberg,"A Adventure, Science Fiction film. Starring Sam Neill, Laura Dern, Jeff Goldblum. Directed by Steven Spielberg. Themes include exotic island, dna, paleontology, tyrannosaurus rex, triceratops, brontosaurus, electric fence, island, dinosaur, amusement park. Overview: A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape."
10909.0,Kalifornia (1993),"dominicsena dominicsena dominicsena thriller crime thriller crime thriller crime thriller crime california journalist journalism photographer highway serialkiller hitchhike california journalist journalism photographer highway serialkiller hitchhike california journalist journalism photographer highway serialkiller hitchhike california journalist journalism photographer highway serialkiller hitchhike bradpitt davidduchovny juliettelewis bradpitt davidduchovny juliettelewis journalist duo go tour serial killer murder sit two companions, unaware one serial killer himself.",209.0,6.4745666189201545,dominicsena,Dominic Sena,"A Thriller, Crime film. Starring Brad Pitt, David Duchovny, Juliette Lewis. Directed by Dominic Sena. Themes include california, journalist, journalism, photographer, highway, serial killer, hitchhike. Overview: A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself."
507.0,Killing Zoe (1993),"rogeravary rogeravary rogeravary action crime drama thriller action crime drama thriller action crime drama thriller action crime drama thriller paris prostitute robbery drugabuse aid bank jazz hostage nightlife kidnapping vault junkie bankrobber heroin friendship murder independentfilm pistol violence drug bankrobbery illegalprostitution hoodlum paris prostitute robbery drugabuse aid bank jazz hostage nightlife kidnapping vault junkie bankrobber heroin friendship murder independentfilm pistol violence drug bankrobbery illegalprostitution hoodlum paris prostitute robbery drugabuse aid bank jazz hostage nightlife kidnapping vault junkie bankrobber heroin friendship murder independentfilm pistol violence drug bankrobbery illegalprostitution hoodlum paris prostitute robbery drugabuse aid bank jazz hostage nightlife kidnapping vault junkie bankrobber heroin friendship murder independentfilm pistol violence drug bankrobbery illegalprostitution hoodlum ericstoltz juliedelpy jean-huguesanglade ericstoltz juliedelpy jean-huguesanglade zed (eric stoltz) american vault-cracker travel paris meet old friend eric (jean-hugues anglade). eric gang plan raid bank city open bastille day. offer services, zed soon find trap situation beyond control heroin abuse, poor plan call-girl name zoe conspire turn robbery bloody siege.",111.0,6.151170264811018,rogeravary,Roger Avary,"A Action, Crime, Drama, Thriller film. Starring Eric Stoltz, Julie Delpy, Jean-Hugues Anglade. Directed by Roger Avary. Themes include paris, prostitute, robbery, drug abuse, aids, bank, jazz, hostage, night life, kidnapping. Overview: Zed (Eric Stoltz) is an American vault-cracker who travels to Paris to meet up with his old friend Eric (Jean-Hugues Anglade). Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege."
29918.0,Lassie (1994),"danielpetrie danielpetrie danielpetrie action adventure drama family action adventure drama family action adventure drama family action adventure drama family lassie lassie lassie lassie tomguiry helenslater jontenney tomguiry helenslater jontenney update lassie legend star thomas guiry trouble city kid whose family retreat country, befriends famous collie change better. conflict develop ruthless sheep rancher cause trouble everyone.",54.0,6.184314640881792,danielpetrie,Daniel Petrie,"A Action, Adventure, Drama, Family film. Starring Tom Guiry, Helen Slater, Jon Tenney. Directed by Daniel Petrie. Themes include lassie. Overview: An update of the Lassie legend stars Thomas Guiry as a troubled city kid whose family retreats to the country, where he befriends the famous collie and changes for the better. Conflict develops when a ruthless sheep rancher causes trouble for everyone."
9593.0,Last Action Hero (1993),"johnmctiernan johnmctiernan johnmctiernan adventure fantasy action comedy family adventure fantasy action comedy family adventure fantasy action comedy family adventure fantasy action comedy family magic movieinmovie spoof magicalobject cartooncat ticket self-referential projectionist child'spointofview magic movieinmovie spoof magicalobject cartooncat ticket self-referential projectionist child'spointofview magic movieinmovie spoof magicalobject cartooncat ticket self-referential projectionist child'spointofview magic movieinmovie spoof magicalobject cartooncat ticket self-referential projectionist child'spointofview arnoldschwarzenegger f.murrayabraham artcarney arnoldschwarzenegger f.murrayabraham artcarney danny obsess fictional movie character action hero jack slater. magical ticket transport jack's late adventure, danny find world movie magic reality collide. danny save life hero new friend.",725.0,6.109775610537019,johnmctiernan,John McTiernan,"A Adventure, Fantasy, Action, Comedy, Family film. Starring Arnold Schwarzenegger, F. Murray Abraham, Art Carney. Directed by John McTiernan. Themes include magic, movie in movie, spoof, magical object, cartoon cat, ticket, self-referential, projectionist, child's point of view. Overview: Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend."
22317.0,Lightning Jack (1994),"simonwincer paulhogan gregcoote simonwincer paulhogan gregcoote simonwincer paulhogan gregcoote action comedy western action comedy western action comedy western action comedy western lightning jack lightning jack lightning jack lightning jack paulhogan beverlyd'angelo cubagoodingjr. paulhogan beverlyd'angelo cubagoodingjr. lightning jack kane australian outlaw wild west. bungle bank robbery pick mute ben doyle hostage. two become good friends, jack teach ben rob banks, plan jack's last heist.",40.0,5.98404984321078,simonwincer paulhogan gregcoote,Simon Wincer & Paul Hogan & Greg Coote,"A Action, Comedy, Western film. Starring Paul Hogan, Beverly D'Angelo, Cuba Gooding Jr.. Directed by Simon Wincer & Paul Hogan & Greg Coote. Themes include lightning, jack. Overview: Lightning Jack Kane is an Australian outlaw in the wild west. During a bungled bank robbery he picks up mute Ben Doyle as a hostage. The two become good friends, with Jack teaching Ben how to rob banks, while they plan Jack's last heist."
1413.0,M. Butterfly (1993),"davidcronenberg davidcronenberg davidcronenberg drama romance drama romance drama romance drama romance china operasinger china operasinger china operasinger china operasinger jeremyirons johnlone barbarasukowa jeremyirons johnlone barbarasukowa 1960s china, french diplomat rene gallimard fall love opera singer, song liling - song gallimard thinks.",35.0,6.46115490431301,davidcronenberg,David Cronenberg,"A Drama, Romance film. Starring Jeremy Irons, John Lone, Barbara Sukowa. Directed by David Cronenberg. Themes include china, opera singer. Overview: In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks."
12121.0,Made in America (1993),"richardbenjamin richardbenjamin richardbenjamin comedy comedy comedy comedy cardealer anonymity highschool spermdonor cardealer anonymity highschool spermdonor cardealer anonymity highschool spermdonor cardealer anonymity highschool spermdonor whoopigoldberg teddanson nialong whoopigoldberg teddanson nialong young black woman discover father sperm donor, bad enough, white.",86.0,5.588497403313314,richardbenjamin,Richard Benjamin,"A Comedy film. Starring Whoopi Goldberg, Ted Danson, Nia Long. Directed by Richard Benjamin. Themes include car dealer, anonymity, high school, sperm donor. Overview: A young black woman discovers that her father was a sperm donor, and if that weren't bad enough, he's white."
2246.0,Malice (1993),"haroldbecker haroldbecker haroldbecker drama crime drama crime drama crime drama crime marriedcouple insurancefraud boarder suspense childwish marriedcouple insurancefraud boarder suspense childwish marriedcouple insurancefraud boarder suspense childwish marriedcouple insurancefraud boarder suspense childwish alecbaldwin nicolekidman billpullman alecbaldwin nicolekidman billpullman tale happily married couple would like children. tracy teach infants, andy's college professor. thing never take hospital operate upon jed, ""know all"" doctor.",105.0,6.00229991652948,haroldbecker,Harold Becker,"A Drama, Crime film. Starring Alec Baldwin, Nicole Kidman, Bill Pullman. Directed by Harold Becker. Themes include married couple, insurance fraud, boarder, suspense, child wish. Overview: A tale about a happily married couple who would like to have children. Tracy teaches infants, Andy's a college professor. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor."
10502.0,The Man without a Face (1993),"melgibson melgibson melgibson drama drama drama drama secret suspicion facetransplant friendship boardingschool love secret suspicion facetransplant friendship boardingschool love secret suspicion facetransplant friendship boardingschool love secret suspicion facetransplant friendship boardingschool love melgibson nickstahl margaretwhitton melgibson nickstahl margaretwhitton story relationship teacher trouble pupil. justin mcleod former teacher life recluse edge town. face disfigure automobile accident fire ten year boy incinerate convict involuntary manslaughter. also suspect pedophile. befriend chuck, cause town's suspicion hostility ignited. mcleod inculcates protege love justice freedom prejudice sustain beyond end film.",125.0,6.225281059104388,melgibson,Mel Gibson,"A Drama film. Starring Mel Gibson, Nick Stahl, Margaret Whitton. Directed by Mel Gibson. Themes include secret, suspicion, face transplant, friendship, boarding school, love. Overview: The story of a relationship between a teacher and his troubled pupil. Justin McLeod is a former teacher who lives as a recluse on the edge of town. His face is disfigured from an automobile accident and fire ten years before in which a boy was incinerated and for which he was convicted of involuntary manslaughter. He is also suspected of being a pedophile. He is befriended by Chuck, causing the town's suspicion and hostility to be ignited. McLeod inculcates in his protege a love of justice and freedom from prejudice which sustains him beyond the end of the film."
10440.0,Manhattan Murder Mystery (1993),"woodyallen woodyallen woodyallen comedy mystery comedy mystery comedy mystery comedy mystery investigation darkcomedy independentfilm neighbor referencetowilliamshakespeare manwithglasses womanwithglasses manhattan,newyorkcity investigation darkcomedy independentfilm neighbor referencetowilliamshakespeare manwithglasses womanwithglasses manhattan,newyorkcity investigation darkcomedy independentfilm neighbor referencetowilliamshakespeare manwithglasses womanwithglasses manhattan,newyorkcity investigation darkcomedy independentfilm neighbor referencetowilliamshakespeare manwithglasses womanwithglasses manhattan,newyorkcity woodyallen dianekeaton jerryadler woodyallen dianekeaton jerryadler middle-aged couple suspect foul play neighbor's wife suddenly drop dead.",169.0,6.969062504421663,woodyallen,Woody Allen,"A Comedy, Mystery film. Starring Woody Allen, Diane Keaton, Jerry Adler. Directed by Woody Allen. Themes include investigation, dark comedy, independent film, neighbor, reference to william shakespeare, man with glasses, woman with glasses, manhattan, new york city. Overview: A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead."
9516.0,Menace II Society (1993),"alberthughes allenhughes alberthughes allenhughes alberthughes allenhughes drama action crime drama action crime drama action crime drama action crime blackpeople drugdealer ghetto weapon delinquency losangeles blackpeople drugdealer ghetto weapon delinquency losangeles blackpeople drugdealer ghetto weapon delinquency losangeles blackpeople drugdealer ghetto weapon delinquency losangeles tyrinturner larenztate glennplummer tyrinturner larenztate glennplummer menace ii society come age tale detail summer protagonist caine (tyrin turner) graduate high school. caine's story, detail real life today's tough inner city.",179.0,7.059247363369003,alberthughes allenhughes,Albert Hughes & Allen Hughes,"A Drama, Action, Crime film. Starring Tyrin Turner, Larenz Tate, Glenn Plummer. Directed by Albert Hughes & Allen Hughes. Themes include black people, drug dealer, ghetto, weapon, delinquency, los angeles. Overview: Menace II Society is a coming of age tale detailing the summer after its protagonist Caine (Tyrin Turner) graduates from high school. This is Caine's story, which details real life in today's tough inner city."
2320.0,Executive Decision (1996),"stuartbaird stuartbaird stuartbaird action adventure drama thriller action adventure drama thriller action adventure drama thriller action adventure drama thriller bomb ransom hostage airplane hijack terrorcell specialunit deception rescue covertoperation disaster shootout terrorism explosion violence surveillance nightvisiongoggles flightattendant intelligenceagent flashback handtohandcombat nervegas bomb ransom hostage airplane hijack terrorcell specialunit deception rescue covertoperation disaster shootout terrorism explosion violence surveillance nightvisiongoggles flightattendant intelligenceagent flashback handtohandcombat nervegas bomb ransom hostage airplane hijack terrorcell specialunit deception rescue covertoperation disaster shootout terrorism explosion violence surveillance nightvisiongoggles flightattendant intelligenceagent flashback handtohandcombat nervegas bomb ransom hostage airplane hijack terrorcell specialunit deception rescue covertoperation disaster shootout terrorism explosion violence surveillance nightvisiongoggles flightattendant intelligenceagent flashback handtohandcombat nervegas kurtrussell stevenseagal halleberry kurtrussell stevenseagal halleberry terrorists hijack 747 inbound washington d.c., demand release imprison leader. intelligence expert david grant (kurt russell) suspect another reason soon reluctant member special assault team assign intercept plane hijackers.",261.0,5.859727757279992,stuartbaird,Stuart Baird,"A Action, Adventure, Drama, Thriller film. Starring Kurt Russell, Steven Seagal, Halle Berry. Directed by Stuart Baird. Themes include bomb, ransom, hostage, airplane, hijacking, terror cell, special unit, deception, rescue, covert operation. Overview: Terrorists hijack a 747 inbound to Washington D.C., demanding the the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers."
5879.0,In the Realm of the Senses (1976),"nagisaōshima nagisaōshima nagisaōshima drama romance drama romance drama romance drama romance japan jealousy brothel nudity passion long geisha deceivedwife castration strangle independentfilm unsimulatedsex prostitution erotic70s japan jealousy brothel nudity passion long geisha deceivedwife castration strangle independentfilm unsimulatedsex prostitution erotic70s japan jealousy brothel nudity passion long geisha deceivedwife castration strangle independentfilm unsimulatedsex prostitution erotic70s japan jealousy brothel nudity passion long geisha deceivedwife castration strangle independentfilm unsimulatedsex prostitution erotic70s eikomatsuda tatsuyafuji aoinakajima eikomatsuda tatsuyafuji aoinakajima base true story set pre-war japan, man one servants begin torrid affair. desire become sexual obsession strong intensify ardor, forsake all, even life itself.",112.0,6.457669098613682,nagisaōshima,Nagisa Ōshima,"A Drama, Romance film. Starring Eiko Matsuda, Tatsuya Fuji, Aoi Nakajima. Directed by Nagisa Ōshima. Themes include japan, jealousy, brothel, nudity, passion, longing, geisha, deceived wife, castration, strangle. Overview: Based on a true story set in pre-war Japan, a man and one of his servants begin a torrid affair. Their desire becomes a sexual obsession so strong that to intensify their ardor, they forsake all, even life itself."
11971.0,Much Ado About Nothing (1993),"kennethbranagh kennethbranagh kennethbranagh drama comedy romance drama comedy romance drama comedy romance drama comedy romance shakespeare bachelor newlove rageandhate lover wed intrigue shakespeare bachelor newlove rageandhate lover wed intrigue shakespeare bachelor newlove rageandhate lover wed intrigue shakespeare bachelor newlove rageandhate lover wed intrigue kennethbranagh richardbriers michaelkeaton kennethbranagh richardbriers michaelkeaton shakespearean farce, hero groom-to-be, claudio, team claudio's command officer, pedro, week wed hatch matchmaking scheme. target sharp-witted duo benedick beatrice -- tough task indeed, consider correspond distaste love other. meanwhile, meddle john plot ruin wedding.",194.0,7.068507405252622,kennethbranagh,Kenneth Branagh,"A Drama, Comedy, Romance film. Starring Kenneth Branagh, Richard Briers, Michael Keaton. Directed by Kenneth Branagh. Themes include shakespeare, bachelor, new love, rage and hate, lover, wedding, intrigue. Overview: In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding."
2625.0,Mr. Jones (1993),"mikefiggis mikefiggis mikefiggis drama romance drama romance drama romance drama romance depression therapist symphony piano psychiatristpatientrelationship bipolardisorder depression therapist symphony piano psychiatristpatientrelationship bipolardisorder depression therapist symphony piano psychiatristpatientrelationship bipolardisorder depression therapist symphony piano psychiatristpatientrelationship bipolardisorder richardgere lenaolin annebancroft richardgere lenaolin annebancroft story relationship manic depressive man, mr jones, female doctor take professional interest treatment.",35.0,6.106082440544894,mikefiggis,Mike Figgis,"A Drama, Romance film. Starring Richard Gere, Lena Olin, Anne Bancroft. Directed by Mike Figgis. Themes include depression, therapist, symphony, piano, psychiatrist patient relationship, bipolar disorder. Overview: The story about the relationship between a manic depressive man, Mr Jones, and the female doctor who takes more than a professional interest in his treatment."
